Q2,Q98,Q99,Q100,Q101,Q107,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q106_1,Q106_2,Q106_3,Q106_4,Q106_5,Q37,Q38,Q39,Q40,Q41,Q42,Q102,Q43,Q44,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56
d5117510-4e78-a131-3774-b10d77fc9ce8,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,40,93,30,100,9,92,60,59,1,3,3,2,5,1,4,4,3,4,4,1,4,2,4,5,2,5,4,1,1,2,4,1,2,5,3,3,5,1,3,1,4,5,3,1,3,3,1,2,2,,1,1,1,2,2,54,1,4,5,4,1,,,1,3,1
1ea272ff-d8a3-9d4d-f603-69681e5009ca,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,100,1,100,1,100,1,95,58,4,1,1,1,1,5,1,5,5,3,5,5,1,5,1,5,5,1,5,5,1,5,1,5,1,1,5,1,1,,,,,,2,5,2,4,2,1,1,2,,1,1,1,2,1,58,1,2,5,3,1,,,1,2,1
2914edb6-b8ef-baf1-0e9d-85792d1cc1b8,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,8,60,62,90,96,72,81,94,100,1,5,3,4,3,1,3,1,3,4,3,5,1,1,2,3,4,2,3,3,1,3,1,4,5,3,4,4,4,5,1,1,1,5,1,5,1,4,2,2,2,,1,2,1,2,1,61,1,1,2,3,1,,,2,3,1
3a374dc9-c990-ca59-fdd9-87d9ee425623,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,13,100,1,100,1,100,100,5,1,3,1,1,3,1,3,4,1,5,4,2,4,2,4,5,2,5,5,1,5,1,5,1,1,1,1,1,5,1,5,1,5,1,5,1,5,1,1,1,2,,1,1,7,2,1,59,1,1,4,3,1,,,1,3,1
c305ffae-cd23-43c8-6b63-479a21d31d7f,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,98,0,71,0,95,0,99,100,23,1,3,3,2,5,1,5,3,2,5,4,1,4,2,4,5,4,4,4,1,4,1,5,1,2,2,3,3,5,1,3,1,3,4,5,3,4,1,1,2,2,,1,1,1,2,3,63,1,4,2,4,1,,,1,3,1
1ac6e1ed-2be1-8330-e00a-80c188686277,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,93,20,82,10,100,21,100,72,100,1,3,2,3,5,1,4,4,5,3,3,5,5,4,5,5,2,5,4,1,3,2,2,2,3,4,4,3,5,2,5,1,4,3,4,2,3,3,1,2,2,,1,1,1,2,2,61,1,1,3,3,1,,,2,2,1
54c3bde8-5f06-41fe-5282-ee359831622d,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,100,4,100,1,100,19,100,9,7,1,1,2,2,3,1,4,3,3,4,5,1,4,2,5,5,2,4,5,1,4,1,5,1,1,5,1,1,5,5,4,1,4,2,1,1,5,1,1,2,2,,1,1,1,2,2,57,1,1,3,2,1,,,1,3,1
a72363e3-bb24-58ba-10d9-26d1726a8c3b,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,81,0,55,0,85,0,88,88,4,1,1,2,1,5,1,5,5,2,5,5,1,5,1,5,5,1,5,5,1,3,2,4,2,4,4,3,3,5,1,4,1,4,4,5,3,4,4,1,1,1,,1,1,2,2,1,70,1,3,6,4,1,,,1,3,1
3a33341b-c1b0-bf9c-5c09-38cbec8fce6a,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,87,0,100,51,0,78,51,0,1,3,2,4,3,1,3,2,3,2,2,3,3,2,4,3,3,5,3,2,3,3,3,4,4,4,5,3,5,4,3,3,3,5,1,5,1,4,1,2,2,,1,2,1,2,1,69,1,4,2,3,2,,1,,3,1
2d58ab0e-1eee-8780-5110-359d96954752,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,9,100,9,100,8,80,10,80,1,3,3,3,4,1,4,4,3,4,3,1,4,1,4,4,1,4,4,2,1,2,2,2,1,1,2,1,5,1,5,1,4,5,1,5,1,4,1,1,1,,1,1,1,2,2,58,1,2,2,3,1,,,1,3,1
f74e4ad4-1662-80ec-65a0-bb19da20207f,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,2,48,44,100,34,33,34,34,35,1,3,5,5,4,1,3,1,3,1,3,4,2,3,3,2,3,3,3,2,2,3,2,3,3,2,3,3,3,2,1,4,1,5,1,4,2,3,1,2,2,,1,2,1,2,1,57,1,4,3,3,3,,,,3,1
e740a5ed-bf9d-5dab-0bfd-6f2c42766282,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,9,50,60,61,59,20,91,70,71,1,4,3,3,5,1,4,2,3,2,4,4,3,4,3,3,4,3,3,3,2,3,3,2,4,4,2,3,1,5,1,3,1,3,3,4,2,3,1,2,2,,1,4,1,2,3,60,1,3,2,3,1,,,2,3,1
2803ee68-7178-fab1-858a-b9e947e3fad9,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,71,20,51,11,72,51,71,41,82,1,3,1,3,3,1,3,2,3,3,3,3,4,3,3,4,3,4,3,1,3,3,4,2,3,3,4,3,4,3,3,3,3,4,3,2,2,3,1,2,2,,1,4,1,1,1,57,1,4,5,3,3,,,,3,1
2f7a53ff-cb19-3ae6-8f7d-526ab20a67b6,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,0,34,36,41,73,41,43,42,93,1,3,3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1,5,1,4,3,3,3,3,1,2,2,,1,3,1,2,1,54,1,1,2,3,4,2,,,3,1
9d3885bf-ce56-77e9-247d-c044c8f8b443,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,100,1,85,4,88,6,52,82,8,1,1,1,1,4,1,5,4,3,5,4,2,5,2,4,5,2,5,5,1,2,2,5,2,2,4,3,2,5,1,4,1,4,3,5,3,4,2,1,2,1,,1,1,2,2,1,54,1,7,4,2,1,,,1,2,1
47b5c66b-4c99-cb41-6132-486306fd3242,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,4,82,30,81,80,84,72,32,1,1,3,3,5,1,5,5,4,5,1,1,1,1,1,5,1,5,4,1,4,3,1,2,4,1,3,4,5,1,5,1,5,2,2,2,1,2,1,2,1,,1,1,1,2,1,55,1,1,5,5,1,,,1,3,1
d44a78e8-bdcd-24fb-e5ed-b307d161fd5a,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,91,92,94,94,84,82,84,84,85,1,1,3,3,5,1,5,4,4,5,5,1,5,1,5,5,1,5,5,2,1,4,2,4,4,4,4,3,5,1,5,1,5,3,3,3,3,3,1,1,1,,1,1,1,2,1,55,1,1,5,5,1,,,1,3,1
b4ba2ece-32ff-d0f7-cd60-a96512f4bd43,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,90,9,99,9,54,11,58,49,72,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,,1,1,1,1,1,75,1,7,4,3,1,,,2,3,1
d679cec0-f50a-77d5-13f5-b617c1998a4c,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,2,87,2,92,1,90,90,91,1,4,3,3,5,1,5,5,4,5,4,2,4,2,4,4,2,4,4,3,3,2,4,2,3,3,3,3,5,1,4,1,4,4,5,3,4,3,1,2,2,,1,1,,2,2,69,1,3,5,3,1,,,1,1,1
17cfbdef-851e-755a-e1ff-dba162f2aa40,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,0,100,0,3,0,45,80,75,1,1,1,1,4,1,1,4,3,5,4,1,3,1,4,5,1,1,1,5,1,1,1,1,1,1,1,1,4,1,5,1,4,1,3,1,1,1,1,1,2,,1,1,1,2,2,61,1,1,3,2,1,,,1,3,1
b6b626da-4fb5-b482-8c94-08957348b63b,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,19,44,18,40,54,42,73,22,24,1,3,2,3,3,1,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,3,4,3,4,3,4,3,4,3,2,3,2,4,4,4,2,2,1,1,1,,1,2,1,1,3,64,1,1,5,3,2,,1,,2,1
ea5274d8-fc3d-d39e-690f-c6ee76fb8a6a,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,1,98,1,98,50,90,50,5,98,1,4,4,5,3,1,1,2,4,2,1,4,2,4,2,1,4,2,3,4,1,4,3,5,5,1,5,4,2,5,2,5,1,5,1,5,1,4,1,1,1,,1,2,1,1,1,70,1,3,3,2,2,,1,,2,1
fe8ee8c6-13b3-a238-f9c6-59a1475d7c8d,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,30,20,30,39,28,28,1,71,1,3,3,3,3,1,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,2,4,2,3,3,3,3,3,1,2,2,,1,4,1,1,1,50,1,2,5,3,2,,1,,4,1
7036a3a4-fb70-26e7-b8d7-ac4a7dbd7efc,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,8,9,70,39,91,8,100,47,7,1,3,2,1,5,1,5,2,2,1,5,1,5,5,5,5,1,5,5,3,1,5,1,5,5,1,5,5,4,4,1,1,1,5,1,5,1,5,1,2,2,,1,2,2,1,1,71,1,6,5,4,1,,,2,2,1
8aefae0c-b7fc-34b9-f1b8-99884602906f,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,100,0,63,0,66,0,0,100,1,4,5,5,1,1,1,1,5,1,1,5,1,5,1,1,5,1,1,5,1,5,1,5,5,1,5,5,1,1,1,1,1,3,3,3,3,3,1,2,2,,1,2,1,1,1,55,1,5,4,1,2,,1,,2,1
b9c46d3c-126e-3b7c-ba9b-5f2735180867,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,60,9,9,40,100,19,100,92,100,1,3,2,3,2,1,3,2,3,3,2,1,4,2,3,4,2,4,3,2,2,2,3,2,4,2,4,3,5,2,2,1,3,4,3,2,3,3,1,2,2,,1,4,1,2,6,54,1,2,6,2,2,,2,,2,1
ef9a3da8-2d5d-1cfa-40b5-9afc4dda8326,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,100,32,100,15,56,48,49,53,56,1,3,2,2,4,1,4,2,4,2,3,1,2,2,3,3,2,2,2,2,3,2,3,2,2,3,2,2,5,1,5,1,4,3,5,5,5,1,1,2,2,,1,1,1,2,1,57,1,1,3,3,1,,,1,3,1
,,,,,,1,71,19,80,100,100,83,2,100,1,5,5,4,3,1,4,3,4,3,2,3,3,3,3,2,4,2,2,4,1,4,1,4,5,1,4,4,2,5,1,4,1,3,2,5,1,4,1,2,1,,1,,1,1,1,64,1,4,3,1,2,,,,3,1
9aeb8a15-299b-04f3-f5a5-a61007e11ecb,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,34,0,51,99,45,100,100,100,1,5,5,5,3,1,2,1,5,2,1,5,1,5,1,1,5,1,2,5,1,5,1,5,5,2,5,5,2,5,3,5,1,5,1,5,1,5,1,2,2,,1,2,2,2,1,56,1,1,4,2,3,,,,3,1
9a9c40e5-1679-24dc-072d-2a3922a810cf,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,20,19,18,28,44,2,5,45,74,1,3,2,3,3,1,3,2,3,3,2,4,2,4,2,4,5,2,4,2,2,1,4,2,3,4,2,3,4,4,2,4,3,4,3,3,2,2,1,2,2,,1,4,1,1,1,55,1,2,3,3,1,,,2,1,1
79303ac6-c744-8faa-dde2-3072c395bcd3,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,4,100,12,99,45,99,5,80,1,4,3,3,3,1,4,4,2,5,4,1,4,5,4,5,1,4,4,3,2,2,2,3,4,2,3,3,5,1,4,1,4,2,,2,3,2,1,2,1,,1,1,1,2,2,57,1,1,4,6,1,,,2,3,1
ac7e5af9-898f-473b-76ca-4d50cbfba1a3,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,0,20,0,0,70,0,71,70,0,1,4,2,1,1,1,1,1,1,1,1,5,1,5,1,1,5,1,2,3,3,3,3,3,3,3,3,3,1,5,1,5,1,1,2,4,3,3,2,2,2,,2,,5,1,1,71,1,5,6,2,2,,2,,2,1
cb37a9d5-24eb-0252-dea3-7fbf06fb208f,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,1,100,1,97,88,100,93,29,58,1,5,4,5,2,1,2,1,3,1,1,1,2,1,1,1,2,3,2,4,1,4,1,5,5,2,5,5,2,5,1,5,1,5,1,5,1,5,1,2,1,,1,2,1,2,1,58,1,1,3,1,2,,1,,2,1
10a34c48-233d-475c-6c73-d577e1b84d72,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,9,9,49,38,100,3,100,65,1,1,4,2,1,5,1,5,2,3,1,2,1,2,1,3,5,1,5,5,2,1,2,5,4,4,1,4,5,5,1,1,1,1,5,2,5,1,5,1,2,2,,1,2,2,1,1,71,1,6,5,4,1,,,2,3,1
25ad0e5f-f890-2583-333a-3359f7748e83,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,2,99,3,100,1,8,89,81,1,1,1,1,5,1,3,5,3,5,5,1,5,1,5,5,1,5,5,5,1,1,1,1,1,5,5,1,5,1,5,1,5,5,1,1,5,1,1,2,2,,1,1,1,2,2,63,1,2,3,2,1,,,1,3,1
28a064fe-87be-9979-2c58-9bd827fddcb9,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,67,20,40,60,42,39,41,39,1,3,4,3,3,1,3,1,4,1,2,3,2,2,2,2,3,3,2,4,4,4,3,4,4,2,4,4,1,5,1,4,1,3,2,3,4,1,1,2,1,,1,2,1,2,1,54,1,4,2,3,2,,1,,2,1
ec1294ae-7e32-14ee-406e-f124d9ba1df2,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,80,4,80,0,77,5,78,78,30,1,2,2,1,5,1,4,4,2,4,4,1,4,2,5,4,1,4,3,1,4,2,4,1,2,4,3,2,5,2,3,2,4,4,5,3,4,2,1,2,2,,1,1,1,2,1,57,1,1,5,4,1,,,2,3,1
16772971-4a7a-c72c-87f5-be3d5fcb7baf,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,10,41,40,51,69,68,69,60,70,1,3,3,4,2,1,3,1,4,2,3,2,3,2,4,2,4,4,3,3,2,3,3,4,3,4,4,3,2,2,2,2,2,4,3,4,2,3,1,2,2,,1,4,1,1,1,71,1,1,2,2,2,,2,,2,1
71673331-f811-ed89-49a6-c46fa5820ee6,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,50,0,50,100,50,100,49,50,1,4,3,3,3,1,4,3,3,3,1,4,1,5,1,1,5,1,1,5,1,5,1,5,5,1,5,5,3,5,1,5,1,4,2,4,2,4,1,2,2,,1,4,1,2,7,60,1,3,4,1,3,,,,2,1
02f2851c-b1bb-10b7-53cf-cd4e5d01a749,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,91,32,79,56,89,23,75,60,72,1,3,2,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,4,3,3,3,3,4,3,3,3,3,1,2,2,,1,4,1,2,7,56,1,3,6,4,1,,,2,1,1
b22bd0a2-16f3-8f5e-99ae-393f904c9fdc,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,30,30,0,100,0,100,100,100,1,3,3,3,3,1,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,3,3,3,5,1,3,1,3,4,2,2,1,3,1,2,2,,1,4,1,1,7,57,1,2,7,3,3,,,,4,1
b8b077a8-24a8-20ff-df63-48e5681627e0,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,9,37,18,30,51,51,60,70,53,1,4,3,3,3,1,3,2,3,2,2,4,3,2,2,2,4,3,3,3,3,3,3,4,4,3,4,3,3,4,2,4,1,,,,,,1,2,2,,1,2,1,2,1,55,1,3,4,6,2,,2,,3,1
83fc89c4-5315-b816-5746-48945b8aa6cb,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,41,90,6,100,42,100,100,66,1,3,2,3,4,1,3,3,3,5,5,1,5,1,5,5,1,5,3,4,3,2,4,1,2,4,5,3,5,1,4,1,5,3,5,3,4,3,1,2,2,,1,1,1,2,2,54,1,4,2,3,1,,,1,3,1
de1f4723-b0e2-d2dc-6d17-4d595c3c8bf0,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,100,0,99,0,50,0,100,49,100,1,3,3,3,5,1,3,3,1,4,4,1,4,3,5,4,1,4,3,1,4,3,5,1,2,5,1,3,4,1,4,2,4,5,5,4,4,1,1,2,2,,1,1,1,2,3,56,1,1,4,3,1,,,2,4,1
1f0cfb5d-7596-c2dc-bd3b-a2fefadb96d4,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,85,20,77,20,90,9,91,90,11,1,3,2,3,3,1,3,3,3,3,3,2,4,3,4,3,2,3,4,2,4,1,4,2,3,4,3,1,5,2,5,3,4,4,4,2,4,2,1,2,1,,1,1,4,1,4,26,1,9,8,3,3,,,,1,1
3112b663-5590-4f9a-2709-36f3a831ecd5,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,31,84,25,69,50,62,44,50,42,1,4,4,4,3,1,4,3,4,3,3,4,3,4,3,3,3,4,3,3,3,3,4,3,4,3,4,3,4,4,2,3,2,4,2,3,2,3,1,2,2,,1,2,4,1,4,35,2,7,3,2,2,,2,,3,1
1e7e8880-0db3-9b6b-f69d-ce100fad3233,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,95,47,49,0,100,31,80,92,69,1,3,3,2,3,1,3,1,2,1,1,3,1,3,4,5,4,5,4,4,3,2,3,2,2,2,3,2,1,4,4,1,3,4,2,5,5,4,2,2,2,,1,1,7,2,2,9,1,1,2,6,4,3,,,3,1
3a5a8b11-3dc2-9110-c123-2ddfc91dbe38,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,0,70,50,50,50,70,50,40,40,1,3,3,3,3,1,3,2,4,2,3,3,3,4,3,2,4,3,5,3,2,4,3,4,4,2,5,3,3,1,2,1,1,4,3,3,3,4,1,2,2,,1,2,1,1,4,47,1,9,4,3,3,,,,3,1
001f243d-6186-6ae1-77c0-0e34c5b3dfab,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,52,71,71,89,100,60,100,100,100,1,3,3,3,3,1,3,3,3,3,5,1,5,1,5,5,1,5,5,5,1,5,1,5,5,1,5,5,5,3,4,1,3,5,1,5,4,5,1,1,2,,1,2,1,2,1,63,1,3,5,6,1,,,2,2,1
0331ea2d-ce22-f7a6-dca1-fde64c878611,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,48,9,10,0,55,51,52,54,54,1,3,3,3,3,1,3,3,1,3,4,1,4,3,2,3,3,4,3,1,3,3,1,1,3,4,4,4,5,3,3,2,3,3,4,1,3,1,2,2,2,,2,,1,2,1,59,1,1,1,3,2,,2,,2,1
f1e54b16-e79a-bac3-1d89-358e796d8216,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,80,2,100,2,100,0,70,40,50,1,3,3,1,4,1,5,4,2,4,5,3,5,3,5,5,1,5,4,1,3,1,4,2,1,5,2,3,5,1,5,3,3,3,3,1,3,3,1,2,2,,1,1,1,2,2,57,1,1,3,3,1,,,1,3,1
4dd1e765-bcab-8c32-4043-98bab7646dee,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,10,60,9,71,50,50,50,51,51,1,3,3,4,2,1,1,1,3,1,1,4,2,5,1,1,1,3,2,4,2,4,2,4,5,2,4,4,1,5,1,1,1,5,1,5,1,4,1,2,2,,1,2,1,2,1,55,1,8,2,3,3,,,,3,1
d39aa1b0-c88f-5ca0-ff28-7c783df851c2,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,1,82,47,70,60,61,59,60,61,1,4,4,4,4,1,4,4,4,3,3,4,2,5,2,2,4,2,3,3,2,4,2,4,4,2,4,3,3,4,2,3,1,4,2,4,2,4,1,2,2,,1,2,1,1,1,42,1,5,3,2,2,,1,,3,1
9f084df5-6f5a-6e15-eb17-afb8050b037b,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,64,40,40,7,66,36,70,44,76,1,4,1,2,3,1,4,1,3,4,3,5,3,5,3,3,3,3,3,3,5,3,5,3,3,3,3,3,5,2,4,2,3,3,1,4,1,1,2,2,2,,2,,1,2,1,41,1,2,2,3,3,,,,2,1
2e672dd2-2ba1-c618-b76d-aefc84aaef2a,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,87,10,96,40,91,61,62,81,98,1,3,3,2,3,1,4,3,3,4,4,1,4,3,4,4,1,3,3,3,3,4,3,5,3,3,4,3,4,1,4,1,4,3,2,4,3,3,1,2,2,,1,1,1,2,1,37,1,1,5,6,1,,,1,3,1
a7c5cde3-7c00-44f9-d503-f4f5f070c772,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,50,26,48,27,51,27,54,51,33,1,3,3,3,4,1,3,3,4,3,4,2,4,2,3,3,2,3,3,2,3,2,2,3,4,2,3,3,4,3,2,2,2,4,3,3,2,2,1,2,2,,1,4,1,2,2,34,2,1,3,6,1,,,2,2,1
ba45a7d5-c3fa-ed75-e0a1-c48e511ff0b1,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,19,11,13,3,45,24,12,6,6,1,3,2,2,4,1,3,4,2,3,3,4,2,4,2,2,4,3,2,2,5,2,5,1,1,5,3,1,4,4,3,3,1,3,5,4,5,3,2,2,2,,2,,6,1,2,12,1,1,2,6,4,3,,,2,1
9ce47d78-f996-19ca-75be-01d9f9a43e1d,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,95,3,70,4,55,5,55,55,6,1,3,2,3,3,1,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,3,2,3,3,5,1,3,1,3,1,4,3,4,2,1,2,2,,1,1,7,2,2,34,1,1,3,5,1,,,1,4,1
3e4f0ddf-d9b4-e57d-74a8-f07554cbb4dc,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,51,51,51,51,51,51,100,100,51,1,3,3,3,3,1,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,7,2,3,11,1,2,4,6,3,,,,3,1
9753ed7c-b6d1-ca95-795e-05f22f5342ef,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,9,92,51,81,81,49,81,29,81,1,4,3,5,3,1,4,3,4,2,4,1,4,1,4,3,1,4,3,4,1,2,1,4,5,1,5,3,4,1,3,1,3,5,1,5,1,4,2,2,2,,1,2,1,2,3,10,1,1,5,2,2,,2,,2,1
ed99db64-5038-eb2a-b58a-751a820d11f3,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,74,86,75,34,92,91,91,75,90,1,3,4,3,3,1,3,4,1,3,3,2,5,2,4,4,2,4,4,2,4,2,4,5,5,5,4,3,5,3,5,5,2,5,2,5,4,2,2,1,2,,2,,1,1,2,7,2,2,2,2,3,,,,1,1
7d2577bd-774c-cdfe-ad2a-31933dc05307,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,52,63,62,51,63,49,65,60,88,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,1,2,2,,1,4,1,1,1,19,1,8,5,3,3,,,,1,1
2c9214dd-30c4-be6e-2b6e-bb736773f1a0,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,30,0,8,10,83,0,83,83,32,1,3,3,3,3,1,3,3,3,3,2,2,3,2,2,2,2,3,2,4,4,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,3,1,2,2,,1,1,1,1,3,16,1,3,5,3,3,,,,3,1
083c998b-78af-2274-baff-1d3c15bf8c15,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,73,34,100,8,100,39,16,64,48,1,3,2,2,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,1,2,2,,1,1,1,2,2,11,1,1,2,1,3,,,,3,1
12a44b6b-db71-2046-a248-1aa481072d03,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,21,50,10,29,81,50,8,49,9,1,3,3,3,5,1,3,2,4,3,1,5,4,5,2,2,5,5,2,3,1,4,2,4,4,2,5,4,4,3,3,3,2,4,3,3,3,2,2,2,2,,2,,7,2,1,50,1,1,3,4,3,,,,3,1
60558084-d709-ce7c-f942-754bb5294b06,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,80,59,59,50,82,57,82,51,100,1,3,3,3,4,1,3,3,4,3,4,2,3,2,3,3,2,3,3,4,2,3,2,2,3,2,2,3,5,2,4,2,3,5,2,3,2,3,1,2,2,,1,1,1,2,2,16,1,1,3,6,3,,,,1,1
a48b41d8-8185-b2d9-cfad-51b98212852f,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,4,100,4,100,30,60,10,28,1,3,1,1,5,1,5,5,1,5,5,2,4,2,4,4,1,4,5,1,5,1,5,1,1,1,2,2,5,1,5,1,5,5,,2,5,1,1,2,2,,1,1,1,1,2,43,1,1,3,5,1,,,1,1,1
e6de00df-3f77-741e-d14e-d77401f04b95,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,37,66,53,68,49,87,86,27,77,1,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4d00654-7f74-62cb-a8e7-91204c9ac93f,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,81,0,59,0,100,9,99,50,100,1,3,3,3,3,1,4,3,2,4,5,3,5,3,5,5,3,5,5,1,5,1,5,3,1,3,5,1,5,2,4,3,4,3,5,3,5,3,1,2,2,,1,4,1,2,2,13,1,2,3,3,1,,,2,3,1
