cntry,att_label,att_norm,vote_label,vote_norm,rule,same
HR,Socijaldemokratska partija Hrvatske (SDP),socijaldemokratska partija hrvatske sdp,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,acronym,TRUE
HR,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,Most nezavisnih lista (Most),most nezavisnih lista most,none,FALSE
HR,Socijaldemokratska partija Hrvatske (SDP),socijaldemokratska partija hrvatske sdp,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",koalicija zivi zid promijenimo hrvatsku abeceda hdss,none,FALSE
HR,Most nezavisnih lista (Most),most nezavisnih lista most,Most nezavisnih lista (Most),most nezavisnih lista most,exact,TRUE
HR,Hrvatska seljačka stranka (HSS),hrvatska seljacka stranka hss,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,acronym,TRUE
HR,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Lista Mislav Kolakušić,lista mislav kolakusic,Most nezavisnih lista (Most),most nezavisnih lista most,none,FALSE
HR,GLAS - Građansko-liberalni savez,glas gradansko liberalni savez,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Hrvatska socijalno liberalna stranka (HSLS),hrvatska socijalno liberalna stranka hsls,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,none,FALSE
HR,Istarski demokratski sabor (IDS),istarski demokratski sabor ids,"Koalicija IDS, PGS, LRI",koalicija ids pgs lri,acronym,TRUE
HR,Socijaldemokratska partija Hrvatske (SDP),socijaldemokratska partija hrvatske sdp,Koalicija Pametno i Za grad,koalicija pametno i za grad,none,FALSE
HR,Samostalna demokratska srpska stranka (SDSS),samostalna demokratska srpska stranka sdss,Samostalna demokratska srpska stranka (SDSS),samostalna demokratska srpska stranka sdss,exact,TRUE
HR,Hrvatska narodna stranka - Liberalni demokrati (HNS),hrvatska narodna stranka liberalni demokrati hns,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,acronym,TRUE
HR,Živi zid,zivi zid,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",koalicija zivi zid promijenimo hrvatsku abeceda hdss,none,FALSE
HR,Neovisni za Hrvatsku (HNR),neovisni za hrvatsku hnr,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Živi zid,zivi zid,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,none,FALSE
HR,Socijaldemokratska partija Hrvatske (SDP),socijaldemokratska partija hrvatske sdp,"Koalicija IDS, PGS, LRI",koalicija ids pgs lri,none,FALSE
HR,Hrvatska socijalno liberalna stranka (HSLS),hrvatska socijalno liberalna stranka hsls,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Lista Mislav Kolakušić,lista mislav kolakusic,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,none,FALSE
HR,Hrvatska narodna stranka - Liberalni demokrati (HNS),hrvatska narodna stranka liberalni demokrati hns,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,none,FALSE
HR,Istarski demokratski sabor (IDS),istarski demokratski sabor ids,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),hrvatski demokratski savez slavonije i baranje hdssb,Koalicija HDSSB-HKS,koalicija hdssb hks,acronym,TRUE
HR,Hrvatska konzervativna stranka (HKS),hrvatska konzervativna stranka hks,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,none,FALSE
HR,Bandić Milan 365 - Stranka rada i solidarnosti,bandic milan 365 stranka rada i solidarnosti,"Koalicija za premijera - BM 365, NS-R, NV-SR, HSS-SR, BUZ",koalicija za premijera bm 365 ns r nv sr hss sr buz,none,FALSE
HR,Socijaldemokratska partija Hrvatske (SDP),socijaldemokratska partija hrvatske sdp,Most nezavisnih lista (Most),most nezavisnih lista most,none,FALSE
HR,Lista Mislav Kolakušić,lista mislav kolakusic,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",koalicija zivi zid promijenimo hrvatsku abeceda hdss,none,FALSE
HR,Hrvatska socijalno liberalna stranka (HSLS),hrvatska socijalno liberalna stranka hsls,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",koalicija zivi zid promijenimo hrvatsku abeceda hdss,none,FALSE
HR,Neovisni za Hrvatsku (HNR),neovisni za hrvatsku hnr,Hrvatska demokratska zajednica (HDZ),hrvatska demokratska zajednica hdz,none,FALSE
HR,Lista Mislav Kolakušić,lista mislav kolakusic,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Samostalna demokratska srpska stranka (SDSS),samostalna demokratska srpska stranka sdss,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Živi zid,zivi zid,Most nezavisnih lista (Most),most nezavisnih lista most,none,FALSE
HR,Hrvatska narodna stranka - Liberalni demokrati (HNS),hrvatska narodna stranka liberalni demokrati hns,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",koalicija zivi zid promijenimo hrvatsku abeceda hdss,none,FALSE
HR,Neovisni za Hrvatsku (HNR),neovisni za hrvatsku hnr,Koalicija HDSSB-HKS,koalicija hdssb hks,none,FALSE
HR,Hrvatska konzervativna stranka (HKS),hrvatska konzervativna stranka hks,Most nezavisnih lista (Most),most nezavisnih lista most,none,FALSE
HR,Hrvatska seljačka stranka (HSS),hrvatska seljacka stranka hss,Most nezavisnih lista (Most),most nezavisnih lista most,none,FALSE
HR,Živi zid,zivi zid,"Narodna koalicija - SDP, HNS, HSU, HSS",narodna koalicija sdp hns hsu hss,none,FALSE
HR,Neovisni za Hrvatsku (HNR),neovisni za hrvatsku hnr,"Koalicija za premijera - BM 365, NS-R, NV-SR, HSS-SR, BUZ",koalicija za premijera bm 365 ns r nv sr hss sr buz,none,FALSE
HU,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,exact,TRUE
HU,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,exact,TRUE
HU,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,exact,TRUE
HU,KDNP (Kereszténydemokrata Néppárt),kdnp keresztenydemokrata neppart,KDNP (Kereszténydemokrata Néppárt),kdnp keresztenydemokrata neppart,exact,TRUE
HU,Momentum Mozgalom,momentum mozgalom,Momentum Mozgalom,momentum mozgalom,exact,TRUE
HU,DK (Demokratikus Koalíció),dk demokratikus koalicio,DK (Demokratikus Koalíció),dk demokratikus koalicio,exact,TRUE
HU,LMP (Lehet Más A Politika),lmp lehet mas a politika,LMP (Lehet Más A Politika),lmp lehet mas a politika,exact,TRUE
HU,Párbeszéd (Párbeszéd Magyarországért Párt),parbeszed parbeszed magyarorszagert part,Együtt2014 Mozgalom,egyutt2014 mozgalom,none,FALSE
HU,Momentum Mozgalom,momentum mozgalom,MKKP (Magyar Kétfarkú Kutya Párt),mkkp magyar ketfarku kutya part,none,FALSE
HU,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,none,FALSE
HU,DK (Demokratikus Koalíció),dk demokratikus koalicio,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,none,FALSE
HU,Mi Hazánk Mozgalom,mi hazank mozgalom,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,none,FALSE
HU,MKKP (Magyar Kétfarkú Kutya Párt),mkkp magyar ketfarku kutya part,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,none,FALSE
HU,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,DK (Demokratikus Koalíció),dk demokratikus koalicio,none,FALSE
HU,LMP (Lehet Más A Politika),lmp lehet mas a politika,Együtt2014 Mozgalom,egyutt2014 mozgalom,none,FALSE
HU,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,DK (Demokratikus Koalíció),dk demokratikus koalicio,none,FALSE
HU,DK (Demokratikus Koalíció),dk demokratikus koalicio,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,none,FALSE
HU,DK (Demokratikus Koalíció),dk demokratikus koalicio,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,none,FALSE
HU,MKKP (Magyar Kétfarkú Kutya Párt),mkkp magyar ketfarku kutya part,MKKP (Magyar Kétfarkú Kutya Párt),mkkp magyar ketfarku kutya part,exact,TRUE
HU,Momentum Mozgalom,momentum mozgalom,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,none,FALSE
HU,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,Momentum Mozgalom,momentum mozgalom,none,FALSE
HU,Momentum Mozgalom,momentum mozgalom,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,none,FALSE
HU,DK (Demokratikus Koalíció),dk demokratikus koalicio,KDNP (Kereszténydemokrata Néppárt),kdnp keresztenydemokrata neppart,none,FALSE
HU,KDNP (Kereszténydemokrata Néppárt),kdnp keresztenydemokrata neppart,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,none,FALSE
HU,Munkáspárt (Magyar Kommunista Munkáspárt),munkaspart magyar kommunista munkaspart,Munkáspárt (Magyar Kommunista Munkáspárt),munkaspart magyar kommunista munkaspart,exact,TRUE
HU,Momentum Mozgalom,momentum mozgalom,LMP (Lehet Más A Politika),lmp lehet mas a politika,none,FALSE
HU,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,none,FALSE
HU,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,none,FALSE
HU,Mi Hazánk Mozgalom,mi hazank mozgalom,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,none,FALSE
HU,Mi Hazánk Mozgalom,mi hazank mozgalom,LMP (Lehet Más A Politika),lmp lehet mas a politika,none,FALSE
HU,Momentum Mozgalom,momentum mozgalom,Együtt2014 Mozgalom,egyutt2014 mozgalom,none,FALSE
HU,FYD-Federation of Young Democrats,fyd federation of young democrats,HSP-Hungarian Socialist Party,hsp hungarian socialist party,none,FALSE
HU,FYD-Federation of Young Democrats,fyd federation of young democrats,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,acronym,TRUE
HU,HTJP-Hungarian Truth,htjp hungarian truth,HTJP-Hungarian Truth,htjp hungarian truth,exact,TRUE
HU,FFD-Free Democrats,ffd free democrats,FFD-Free Democrats,ffd free democrats,exact,TRUE
HU,HSP-Hungarian Socialist Party,hsp hungarian socialist party,HSP-Hungarian Socialist Party,hsp hungarian socialist party,exact,TRUE
HU,HDF- Hungarian Democratic Forum,hdf hungarian democratic forum,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,acronym,TRUE
HU,WP-Workers Party,wp workers party,WP-Workers Party,wp workers party,exact,TRUE
HU,HSP-Hungarian Socialist Party,hsp hungarian socialist party,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,none,FALSE
HU,WP-Workers Party,wp workers party,HSP-Hungarian Socialist Party,hsp hungarian socialist party,none,FALSE
HU,FFD-Free Democrats,ffd free democrats,Center Party,center party,none,FALSE
HU,HTJP-Hungarian Truth,htjp hungarian truth,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,none,FALSE
HU,ISHP-Independent Small Holders,ishp independent small holders,ISHP-Independent Small Holders,ishp independent small holders,exact,TRUE
HU,Center Party,center party,HSP-Hungarian Socialist Party,hsp hungarian socialist party,none,FALSE
HU,HTJP-Hungarian Truth,htjp hungarian truth,HSP-Hungarian Socialist Party,hsp hungarian socialist party,none,FALSE
HU,HSP-Hungarian Socialist Party,hsp hungarian socialist party,Center Party,center party,none,FALSE
HU,HSP-Hungarian Socialist Party,hsp hungarian socialist party,HTJP-Hungarian Truth,htjp hungarian truth,none,FALSE
HU,FYD-Federation of Young Democrats,fyd federation of young democrats,HTJP-Hungarian Truth,htjp hungarian truth,none,FALSE
HU,FFD-Free Democrats,ffd free democrats,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,none,FALSE
HU,ISHP-Independent Small Holders,ishp independent small holders,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,none,FALSE
HU,HSP-Hungarian Socialist Party,hsp hungarian socialist party,FFD-Free Democrats,ffd free democrats,none,FALSE
HU,FFD-Free Democrats,ffd free democrats,HSP-Hungarian Socialist Party,hsp hungarian socialist party,none,FALSE
HU,Center Party,center party,Center Party,center party,exact,TRUE
HU,FYD-Federation of Young Democrats,fyd federation of young democrats,ISHP-Independent Small Holders,ishp independent small holders,none,FALSE
HU,FYD-Federation of Young Democrats,fyd federation of young democrats,Center Party,center party,none,FALSE
HU,ISHP-Independent Small Holders,ishp independent small holders,HTJP-Hungarian Truth,htjp hungarian truth,none,FALSE
HU,Center Party,center party,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,fyd hdf fed of young democrats hungarian dem forum,none,FALSE
HU,HDF- Hungarian Democratic Forum,hdf hungarian democratic forum,Center Party,center party,none,FALSE
HU,HDF- Hungarian Democratic Forum,hdf hungarian democratic forum,HSP-Hungarian Socialist Party,hsp hungarian socialist party,none,FALSE
HU,HSP-Hungarian Socialist Party,hsp hungarian socialist party,WP-Workers Party,wp workers party,none,FALSE
HU,Momentum Mozgalom,momentum mozgalom,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,acronym,TRUE
HU,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,6 FIDESZ-KDNP (Fidesz Magyar Polgári Szövetség-Kereszténydemokrata Néppárt),6 fidesz kdnp fidesz magyar polgari szovetseg keresztenydemokrata neppart,acronym,TRUE
HU,DK (Demokratikus Koalíció),dk demokratikus koalicio,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,acronym,TRUE
HU,LMP (Lehet Más A Politika),lmp lehet mas a politika,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,acronym,TRUE
HU,Mi Hazánk Mozgalom,mi hazank mozgalom,Mi Hazánk,mi hazank,none,FALSE
HU,MSZP (Magyar Szocialista Párt),mszp magyar szocialista part,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,acronym,TRUE
HU,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,acronym,TRUE
HU,KDNP (Kereszténydemokrata Néppárt),kdnp keresztenydemokrata neppart,6 FIDESZ-KDNP (Fidesz Magyar Polgári Szövetség-Kereszténydemokrata Néppárt),6 fidesz kdnp fidesz magyar polgari szovetseg keresztenydemokrata neppart,acronym,TRUE
HU,MEMO (Megoldás Mozgalom),memo megoldas mozgalom,Momentum Mozgalom,momentum mozgalom,none,FALSE
HU,MKKP (Magyar Kétfarkú Kutya Párt),mkkp magyar ketfarku kutya part,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,none,FALSE
HU,KDNP (Kereszténydemokrata Néppárt),kdnp keresztenydemokrata neppart,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,none,FALSE
HU,Mi Hazánk Mozgalom,mi hazank mozgalom,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,none,FALSE
HU,Párbeszéd (Párbeszéd Magyarországért Párt),parbeszed parbeszed magyarorszagert part,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,acronym,TRUE
HU,MEMO (Megoldás Mozgalom),memo megoldas mozgalom,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,none,FALSE
HU,Fidesz (Fidesz Magyar Polgári Párt),fidesz fidesz magyar polgari part,Mi Hazánk,mi hazank,none,FALSE
HU,NÉP (Normális Élet Pártja),nep normalis elet partja,Ellenzéki Összefogás (DK-JOBBIK-LMP-MOMENTUM-MSZP-LMP-PÁRBESZÉD),ellenzeki osszefogas dk jobbik lmp momentum mszp lmp parbeszed,none,FALSE
HU,Momentum Mozgalom,momentum mozgalom,6 FIDESZ-KDNP (Fidesz Magyar Polgári Szövetség-Kereszténydemokrata Néppárt),6 fidesz kdnp fidesz magyar polgari szovetseg keresztenydemokrata neppart,none,FALSE
HU,Mi Hazánk Mozgalom,mi hazank mozgalom,MKKP (Magyar Kétfarkú Kutya Párt),mkkp magyar ketfarku kutya part,none,FALSE
HU,NÉP (Normális Élet Pártja),nep normalis elet partja,NÉP (Normális Élet Pártja),nep normalis elet partja,exact,TRUE
HU,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,Mi Hazánk,mi hazank,none,FALSE
HU,MSZP,mszp,MSZP,mszp,exact,TRUE
HU,FIDESZ,fidesz,Fidesz - KDNP,fidesz kdnp,acronym,TRUE
HU,SZDSZ,szdsz,MSZP,mszp,none,FALSE
HU,MIÉP,miep,Harmadik Út (MIÉP - Jobbik Magyarországért),harmadik ut miep jobbik magyarorszagert,acronym,TRUE
HU,MDF,mdf,MDF,mdf,exact,TRUE
HU,SZDSZ,szdsz,SZDSZ,szdsz,exact,TRUE
HU,MDF,mdf,SZDSZ,szdsz,none,FALSE
HU,MIÉP,miep,Fidesz - KDNP,fidesz kdnp,none,FALSE
HU,Jobbik (Jobbik Magyarországért Mozgalom),jobbik jobbik magyarorszagert mozgalom,Fidesz - KDNP,fidesz kdnp,none,FALSE
HU,MRDP (MAGYARORSZÁGI ROMÁK DEMOKRATIKUS PÁRTJA),mrdp magyarorszagi romak demokratikus partja,MSZP,mszp,none,FALSE
HU,KDNP,kdnp,Fidesz - KDNP,fidesz kdnp,acronym,TRUE
HU,SZDP (SZOCIÁLDEMOKRATA PÁRT),szdp szocialdemokrata part,SZDSZ,szdsz,none,FALSE
HU,MDF,mdf,MSZP,mszp,none,FALSE
HU,KDNP,kdnp,MSZP,mszp,none,FALSE
HU,MSZP,mszp,Fidesz - KDNP,fidesz kdnp,none,FALSE
HU,FIDESZ,fidesz,MSZP,mszp,none,FALSE
HU,MDF,mdf,Centrumpárt,centrumpart,none,FALSE
